time;v3;v4;v5
67.50000000000044;3000;10776;56
67.60000000000043;3000;10776;56
67.70000000000043;3000;10752;40
67.80000000000042;3000;10752;40
67.90000000000042;3000;10752;40
68.00000000000041;3000;10768;40
68.1000000000004;3000;10768;40
68.2000000000004;2992;10768;40
68.3000000000004;2992;10768;56
68.40000000000039;2992;10768;56
68.50000000000038;3000;10768;56
68.60000000000038;3000;10776;40
68.70000000000037;3000;10776;40
68.80000000000037;3000;10776;40
68.90000000000036;3000;10768;40
69.00000000000036;3000;10768;40
69.10000000000035;3000;10768;40
69.20000000000034;3000;10768;56
69.30000000000034;3000;10768;56
69.40000000000033;3000;10768;56
69.50000000000033;3000;10752;40
69.60000000000032;3000;10752;40
69.70000000000032;3000;10752;40
69.80000000000031;3000;10768;40
69.9000000000003;3000;10768;40
70.0000000000003;3000;10768;40
70.10000000000029;3000;10768;40
70.20000000000029;3000;10768;40
70.30000000000028;3000;10768;40
70.40000000000028;3000;10768;40
70.50000000000027;3000;10768;40
70.60000000000026;3000;10768;56
70.70000000000026;3000;10768;56
70.80000000000025;3000;10768;56
70.90000000000025;3000;10752;56
71.00000000000024;3000;10752;56
71.10000000000024;3000;10752;56
71.20000000000023;3000;10752;40
71.30000000000022;3000;10752;40
71.40000000000022;3000;10752;40
71.50000000000021;3000;10768;72
71.60000000000021;3000;10768;72
71.7000000000002;3000;10768;56
71.8000000000002;3000;10752;56
71.90000000000019;3000;10752;56
72.00000000000018;3000;10752;40
72.10000000000018;3000;10752;40
72.20000000000017;3000;10752;40
72.30000000000017;3000;10752;40
72.40000000000016;3000;10776;40
72.50000000000016;3000;10776;40
72.60000000000015;3000;10776;40
72.70000000000014;3000;10768;40
72.80000000000014;3000;10768;40
72.90000000000013;3000;10768;40
73.00000000000013;3000;10768;40
73.10000000000012;3000;10768;40
73.20000000000012;3000;10768;40
73.30000000000011;3000;10776;40
73.4000000000001;3000;10776;40
73.5000000000001;3000;10776;40
73.6000000000001;3000;10752;40
73.70000000000009;3000;10752;40
73.80000000000008;3000;10752;40
73.90000000000008;3000;10768;40
74.00000000000007;3000;10768;40
74.10000000000007;3000;10768;40
74.20000000000006;3000;10768;40
74.30000000000005;3000;10768;40
74.40000000000005;3000;10768;40
74.50000000000004;3000;10768;56
74.60000000000004;3000;10768;56
74.70000000000003;3008;10768;56
74.80000000000003;3008;10768;56
74.90000000000002;3000;10768;40
75.00000000000001;3000;10768;40
75.10000000000001;3000;10768;56
75.2;2992;10768;56
75.3;2992;10768;56
75.39999999999999;2992;10752;40
75.49999999999999;3000;10752;40
75.59999999999998;3000;10752;40
75.69999999999997;3000;10768;56
75.79999999999997;3000;10768;56
75.89999999999996;3000;10752;56
75.99999999999996;3000;10752;40
76.09999999999995;3000;10752;40
76.19999999999995;3000;10752;40
76.29999999999994;3000;10752;40
76.39999999999993;3000;10752;56
76.49999999999993;3000;10752;56
76.59999999999992;3000;10752;56
76.69999999999992;3000;10752;56
76.79999999999991;3000;10768;56
76.8999999999999;3000;10768;40
76.9999999999999;3000;10752;40
77.0999999999999;3000;10752;40
77.19999999999989;3000;10752;40
77.29999999999988;3000;10752;40
77.39999999999988;3000;10752;40
77.49999999999987;3000;10752;40
77.59999999999987;3000;10752;40
77.69999999999986;3000;10768;56
77.79999999999986;3000;10768;56
77.89999999999985;3000;10776;56
77.99999999999984;3000;10776;40
78.09999999999984;3000;10776;40
78.19999999999983;3000;10776;40
78.29999999999983;3000;10776;40
78.39999999999982;3000;10776;56
78.49999999999982;3000;10768;56
78.59999999999981;3008;10768;56
78.6999999999998;3008;10752;56
78.7999999999998;3008;10752;56
78.89999999999979;3008;10752;56
78.99999999999979;3008;10752;56
79.09999999999978;3008;10752;56
79.19999999999978;3000;10752;56
79.29999999999977;3000;10768;56
79.39999999999976;3000;10768;56
79.49999999999976;3000;10768;56
79.59999999999975;3000;10592;56
79.69999999999975;3000;10592;56
79.79999999999974;3000;10424;56
79.89999999999974;3000;10424;56
79.99999999999973;3000;10424;56
80.09999999999972;3000;10024;56
80.19999999999972;3000;10024;56
80.29999999999971;3000;10024;56
80.39999999999971;3000;9624;56
80.4999999999997;3000;9624;40
80.5999999999997;3000;9624;40
80.69999999999969;3000;9200;40
80.79999999999968;3000;9200;56
80.89999999999968;3000;9200;56
80.99999999999967;3000;8808;56
81.09999999999967;3000;8808;56
81.19999999999966;3000;8808;56
81.29999999999966;3000;8392;56
81.39999999999965;3000;8392;40
81.49999999999964;3000;8392;40
81.59999999999964;3000;7960;40
81.69999999999963;3000;7960;40
81.79999999999963;3000;7960;40
81.89999999999962;3000;7544;56
81.99999999999962;3000;7544;56
82.09999999999961;3000;7544;56
82.1999999999996;3000;7096;40
82.2999999999996;3000;7096;40
82.3999999999996;3000;7096;40
82.49999999999959;3000;6688;56
82.59999999999958;3000;6688;56
82.69999999999958;3000;6688;56
82.79999999999957;3000;6304;56
82.89999999999957;3000;6304;56
82.99999999999956;3008;6304;56
83.09999999999955;3008;5904;56
83.19999999999955;3008;5904;56
83.29999999999954;3000;5904;56
83.39999999999954;3000;5488;40
83.49999999999953;3000;5488;40
83.59999999999953;3000;5488;40
83.69999999999952;3000;5136;40
83.79999999999951;3000;5136;40
83.89999999999951;3000;4832;40
83.9999999999995;3000;4832;56
84.0999999999995;3000;4832;56
84.19999999999949;3000;4440;56
84.29999999999949;3000;4440;56
84.39999999999948;3000;4440;56
84.49999999999947;3000;4072;56
84.59999999999947;3008;4072;40
84.69999999999946;3008;4072;40
84.79999999999946;3008;3704;40
84.89999999999945;3000;3704;40
84.99999999999945;3000;3704;40
85.09999999999944;3000;3320;40
85.19999999999943;3000;3320;40
85.29999999999943;3000;3048;40
85.39999999999942;3000;3048;40
85.49999999999942;3000;3048;56
85.59999999999941;3000;2704;56
85.6999999999994;3000;2704;56
85.7999999999994;3000;2704;56
85.8999999999994;3000;2288;56
85.99999999999939;3000;2288;56
86.09999999999938;3000;2288;40
86.19999999999938;3000;1976;40
86.29999999999937;3000;1976;56
86.39999999999937;3000;1664;56
86.49999999999936;3000;1664;56
86.59999999999935;3000;1664;56
86.69999999999935;3000;1312;56
86.79999999999934;3000;1312;56
86.89999999999934;3000;1312;56
86.99999999999933;3000;896;56
87.09999999999933;3000;896;56
87.19999999999932;3000;896;40
87.29999999999932;3000;504;40
87.39999999999931;3000;504;40
87.4999999999993;3000;504;40
87.5999999999993;3000;360;40
87.69999999999929;2992;360;40
87.79999999999929;2992;360;56
87.89999999999928;2992;360;56
87.99999999999928;3000;360;56
88.09999999999927;3000;360;56
88.19999999999926;3000;360;56
88.29999999999926;3000;360;56
88.39999999999925;3000;360;56
88.49999999999925;3000;360;56
88.59999999999924;3000;360;40
88.69999999999924;3000;360;40
88.79999999999923;3000;360;40
88.89999999999922;3000;360;56
88.99999999999922;3000;360;56
89.09999999999921;2992;360;56
89.1999999999992;2992;360;40
89.2999999999992;2992;360;40
89.3999999999992;3000;360;40
89.49999999999919;3000;360;40
89.59999999999918;3000;360;40
89.69999999999918;3000;360;56
89.79999999999917;3000;360;56
89.89999999999917;3000;360;56
89.99999999999916;3000;360;56
90.09999999999916;3000;360;56
90.19999999999915;3000;360;56
90.29999999999914;3000;360;56
90.39999999999914;3000;360;56
90.49999999999913;3000;360;56
90.59999999999913;3000;360;40
90.69999999999912;3000;360;40
90.79999999999912;3000;360;40
90.89999999999911;3000;360;56
90.9999999999991;3000;360;56
91.0999999999991;3000;360;56
91.1999999999991;3000;360;56
91.29999999999909;3000;360;56
91.39999999999908;3000;360;56
91.49999999999908;3000;360;40
91.59999999999907;3000;360;40
91.69999999999906;2992;360;40
91.79999999999906;3000;360;40
91.89999999999905;3000;360;40
91.99999999999905;3000;360;40
92.09999999999904;2992;360;56
92.19999999999904;2992;360;56
92.29999999999903;2992;360;56
92.39999999999903;3000;360;56
92.49999999999902;3000;360;56
92.59999999999901;3000;360;56
92.69999999999901;3000;360;56
92.799999999999;3000;360;56
92.899999999999;2992;360;56
92.99999999999899;2992;360;40
93.09999999999899;2992;360;40
93.19999999999898;3000;360;40
93.29999999999897;3000;360;56
93.39999999999897;3000;360;56
93.49999999999896;3008;360;56
93.59999999999896;3008;360;40
93.69999999999895;3008;360;40
93.79999999999895;3000;360;40
93.89999999999894;3000;360;40
93.99999999999893;3000;360;40
94.09999999999893;3000;360;56
94.19999999999892;3000;360;56
94.29999999999892;3000;360;56
94.39999999999891;3000;360;56
94.4999999999989;3000;360;56
94.5999999999989;3000;360;56
94.6999999999989;3000;360;56
94.79999999999889;3000;360;56
94.89999999999888;3000;360;56
94.99999999999888;3000;360;40
95.09999999999887;3000;360;40
95.19999999999887;2992;360;40
95.29999999999886;2992;360;56
95.39999999999885;2992;360;56
95.49999999999885;3000;360;56
95.59999999999884;3000;360;40
95.69999999999884;3000;360;40
95.79999999999883;3000;360;40
95.89999999999883;3000;360;40
95.99999999999882;3000;360;40
96.09999999999881;3000;360;40
96.19999999999881;3000;360;40
96.2999999999988;3000;360;40
96.3999999999988;3000;360;40
96.49999999999879;3000;360;40
96.59999999999879;3000;360;40
96.69999999999878;3000;360;40
96.79999999999878;3000;360;40
96.89999999999877;3000;360;40
96.99999999999876;3000;360;40
97.09999999999876;3000;360;40
97.19999999999875;3000;360;40
97.29999999999875;2992;360;56
97.39999999999874;2992;360;56
97.49999999999874;3000;360;56
97.59999999999873;3000;360;56
97.69999999999872;3000;360;56
97.79999999999872;3000;360;40
97.89999999999871;3000;360;40
97.9999999999987;3000;360;40
98.0999999999987;3000;360;40
98.1999999999987;3000;360;40
98.29999999999869;3000;360;40
98.39999999999868;3000;360;40
98.49999999999868;3000;360;40
98.59999999999867;3000;360;40
98.69999999999867;3000;360;40
98.79999999999866;2992;360;40
98.89999999999866;3000;360;40
98.99999999999865;3000;352;40
99.09999999999864;3000;352;40
99.19999999999864;3000;352;40
99.29999999999863;3000;360;56
99.39999999999863;2992;360;56
99.49999999999862;2992;360;56
99.59999999999862;2992;360;40
99.69999999999861;3000;360;40
99.7999999999986;3000;360;56
99.8999999999986;3000;360;56
99.9999999999986;3000;360;56
100.09999999999859;3000;360;40
100.19999999999858;3000;360;40
100.29999999999858;3000;360;40
100.39999999999857;3000;360;40
100.49999999999856;3000;360;40
100.59999999999856;3000;360;40
100.69999999999855;3000;360;56
100.79999999999855;3000;360;56
100.89999999999854;3000;360;56
100.99999999999854;3000;360;40
101.09999999999853;3000;352;40
101.19999999999852;2992;352;40
101.29999999999852;2992;360;40
101.39999999999851;2992;360;40
101.49999999999851;3000;360;40
101.5999999999985;3000;360;40
101.6999999999985;3008;360;40
101.79999999999849;3008;360;40
101.89999999999849;3008;360;120
101.99999999999848;3000;360;120
102.09999999999847;3000;360;120
102.19999999999847;3000;360;328
102.29999999999846;3000;360;328
102.39999999999846;3000;360;328
102.49999999999845;3000;360;696
102.59999999999845;3000;360;696
102.69999999999844;3000;360;696
102.79999999999843;3000;360;1032
102.89999999999843;3000;360;1032
102.99999999999842;3000;360;1032
103.09999999999842;3000;360;1448
103.19999999999841;3000;360;1448
103.2999999999984;3000;360;1448
103.3999999999984;3000;360;1816
103.4999999999984;3000;360;1816
103.59999999999839;2992;360;1816
103.69999999999838;2992;360;2136
103.79999999999838;3000;360;2136
103.89999999999837;3000;360;2504
103.99999999999837;3000;360;2504
104.09999999999836;3000;360;2504
104.19999999999835;3000;360;2504
104.29999999999835;3000;360;2904
104.39999999999834;3000;360;2904
104.49999999999834;3000;360;2904
104.59999999999833;3000;360;3304
104.69999999999833;3000;360;3304
104.79999999999832;3000;360;3640
104.89999999999831;3000;360;3640
104.99999999999831;3000;360;3640
105.0999999999983;3000;360;3640
105.1999999999983;3000;360;4008
105.29999999999829;3000;360;4008
105.39999999999829;3000;360;4392
105.49999999999828;2992;360;4392
105.59999999999827;2992;360;4392
105.69999999999827;2992;360;4696
105.79999999999826;3000;360;4696
105.89999999999826;3000;360;4984
105.99999999999825;3000;360;4984
106.09999999999825;2992;360;4984
106.19999999999824;2992;360;5368
106.29999999999824;2992;360;5368
106.39999999999823;3000;360;5368
106.49999999999822;3000;360;5672
106.59999999999822;3000;360;5672
106.69999999999821;3000;360;5672
106.7999999999982;3000;360;6072
106.8999999999982;3000;360;6072
106.9999999999982;3000;360;6072
107.09999999999819;3000;360;6408
107.19999999999818;3000;360;6408
107.29999999999818;3000;360;6680
107.39999999999817;3000;360;6680
107.49999999999817;3000;360;6680
107.59999999999816;3000;360;6680
107.69999999999816;3000;360;7128
107.79999999999815;3000;360;7128
107.89999999999814;3000;360;7128
107.99999999999814;3000;360;7496
108.09999999999813;3000;368;7496
108.19999999999813;3000;368;7848
108.29999999999812;3000;368;7848
108.39999999999812;3000;360;7848
108.49999999999811;3000;360;7848
108.5999999999981;3000;360;8152
108.6999999999981;3000;360;8152
108.7999999999981;3000;360;8600
108.89999999999809;3000;360;8600
108.99999999999808;3000;360;8600
109.09999999999808;3000;360;8984
109.19999999999807;3000;360;8984
109.29999999999806;3000;360;8984
109.39999999999806;3000;360;9320
109.49999999999805;3000;368;9320
109.59999999999805;3000;368;9320
109.69999999999804;3000;360;9688
109.79999999999804;3000;360;9688
109.89999999999803;3000;360;9688
109.99999999999802;3000;360;9976
110.09999999999802;3000;360;9976
110.19999999999801;3000;360;9976
110.29999999999801;3000;360;10392
110.399999999998;3008;360;10392
110.499999999998;3008;360;10392
110.59999999999799;3000;360;10392
110.69999999999798;3000;360;10776
110.79999999999798;3000;360;10776
110.89999999999797;3000;360;11128
110.99999999999797;3000;360;11128
111.09999999999796;3000;360;11128
111.19999999999796;3000;360;11128
111.29999999999795;3000;360;11112
111.39999999999795;3000;360;11112
111.49999999999794;3000;360;11096
111.59999999999793;3000;360;11096
111.69999999999793;3000;360;11096
111.79999999999792;3000;360;11112
111.89999999999792;3000;360;11112
111.99999999999791;3000;360;11112
112.0999999999979;3000;360;11112
112.1999999999979;3000;360;11128
112.2999999999979;3000;360;11128
112.39999999999789;3000;360;11112
112.49999999999788;3000;360;11112
112.59999999999788;3000;360;11112
112.69999999999787;3000;360;11112
112.79999999999787;3000;360;11112
112.89999999999786;3000;360;11112
112.99999999999785;3000;360;11112
113.09999999999785;3000;360;11112
113.19999999999784;3000;360;11112
113.29999999999784;3000;360;11096
113.39999999999783;3000;360;11096
113.49999999999783;3000;360;11096
113.59999999999782;3000;360;11160
113.69999999999781;3000;360;11160
113.79999999999781;3000;360;11160
113.8999999999978;3000;360;11112
113.9999999999978;3000;360;11112
114.09999999999779;3000;360;11112
114.19999999999779;3000;360;11096
114.29999999999778;3000;360;11096
114.39999999999777;3000;360;11096
114.49999999999777;3000;360;10904
114.59999999999776;3000;360;10904
114.69999999999776;3000;360;10904
114.79999999999775;3000;360;10536
114.89999999999775;3000;360;10536
114.99999999999774;3000;360;10536
115.09999999999773;3000;360;10200
115.19999999999773;3000;360;10200
115.29999999999772;3000;360;10200
115.39999999999772;3000;360;9832
115.49999999999771;3000;360;9832
115.5999999999977;3000;360;9496
115.6999999999977;3000;360;9496
115.7999999999977;3000;360;9496
115.89999999999769;3000;360;9224
115.99999999999768;3000;360;9224
116.09999999999768;3000;360;9224
116.19999999999767;3000;360;8840
116.29999999999767;3000;360;8840
116.39999999999766;3000;360;8840
116.49999999999766;3000;360;8440
116.59999999999765;3000;360;8440
116.69999999999764;3008;360;8440
116.79999999999764;3008;360;8056
116.89999999999763;3000;360;8056
116.99999999999763;3000;360;8056
117.09999999999762;3000;360;7736
117.19999999999762;3000;360;7736
117.29999999999761;3000;360;7736
117.3999999999976;3000;360;7384
117.4999999999976;3000;360;7384
117.59999999999759;3000;360;7384
117.69999999999759;3000;360;6984
117.79999999999758;3008;360;6984
117.89999999999758;3008;360;6984
117.99999999999757;3008;360;6600
118.09999999999756;3000;360;6600
118.19999999999756;3000;360;6600
118.29999999999755;3000;360;6168
118.39999999999755;3000;360;6168
118.49999999999754;3000;360;6168
118.59999999999754;3000;360;5864
118.69999999999753;3000;360;5864
118.79999999999752;3000;360;5864
118.89999999999752;3000;360;5448
118.99999999999751;3000;360;5448
119.09999999999751;3000;360;5448
119.1999999999975;3000;360;5080
119.2999999999975;3000;360;5080
119.39999999999749;3000;360;4824
119.49999999999748;3000;360;4824
119.59999999999748;3000;360;4824
119.69999999999747;3000;360;4424
119.79999999999747;3000;360;4424
119.89999999999746;2992;360;4424
119.99999999999746;2992;360;4040
120.09999999999745;2992;360;4040
120.19999999999744;2992;360;4040
120.29999999999744;2992;360;3688
120.39999999999743;3000;360;3688
120.49999999999743;3000;360;3400
120.59999999999742;3000;360;3400
120.69999999999742;3000;360;3400
120.79999999999741;3000;360;3016
120.8999999999974;3000;360;3016
120.9999999999974;3000;360;3016
121.0999999999974;3000;360;2616
121.19999999999739;3000;360;2616
121.29999999999738;3000;360;2616
121.39999999999738;3000;360;2248
121.49999999999737;3000;360;2248
121.59999999999737;3000;360;2248
121.69999999999736;3000;360;1928
121.79999999999735;3000;360;1928
121.89999999999735;3000;360;1928
121.99999999999734;3000;360;1544
122.09999999999734;3000;360;1544
122.19999999999733;3000;360;1544
122.29999999999733;3000;360;1128
122.39999999999732;3000;360;1128
122.49999999999731;3000;360;1128
122.59999999999731;3000;360;744
122.6999999999973;3000;360;744
122.7999999999973;3000;360;744
122.89999999999729;3000;360;392
122.99999999999729;3000;360;392
123.09999999999728;3000;360;392
123.19999999999727;3000;360;72
123.29999999999727;3000;360;72
123.39999999999726;3000;360;72
123.49999999999726;3000;360;56
123.59999999999725;3000;360;56
123.69999999999725;3000;360;56
123.79999999999724;3000;360;56
123.89999999999723;3000;360;56
123.99999999999723;3000;360;56
124.09999999999722;3000;360;56
124.19999999999722;3000;360;56
124.29999999999721;3000;360;56
124.3999999999972;3000;360;56
124.4999999999972;3000;360;56
124.5999999999972;3000;360;56
124.69999999999719;3000;360;56
124.79999999999718;3000;360;56
124.89999999999718;2992;360;56
124.99999999999717;2992;360;56
125.09999999999717;2992;360;56
125.19999999999716;3000;360;56
125.29999999999715;3000;360;56
125.39999999999715;3000;360;56
125.49999999999714;3000;360;56
125.59999999999714;3000;360;56
125.69999999999713;2992;360;56
125.79999999999713;2992;360;56
125.89999999999712;2992;360;40
125.99999999999712;3000;360;40
126.09999999999711;3000;360;40
126.1999999999971;3000;360;56
126.2999999999971;3000;360;56
126.39999999999709;3000;360;56
126.49999999999709;3000;360;56
126.59999999999708;3000;360;56
126.69999999999708;3000;360;40
126.79999999999707;3000;360;40
126.89999999999706;3000;360;40
126.99999999999706;3000;360;56
127.09999999999705;3000;360;56
127.19999999999705;3000;360;56
127.29999999999704;3000;360;56
127.39999999999704;3000;360;56
127.49999999999703;3000;360;56
127.59999999999702;3000;352;40
127.69999999999702;3000;352;40
127.79999999999701;3000;352;40
127.89999999999701;3000;360;56
127.999999999997;2992;360;56
128.099999999997;2992;360;56
128.199999999997;2992;360;40
128.299999999997;3000;360;40
128.399999999997;3000;360;40
128.499999999997;3000;360;56
128.59999999999698;3000;360;56
128.69999999999698;3000;360;56
128.79999999999697;3000;360;56
128.89999999999696;3000;360;56
128.99999999999696;2992;360;56
129.09999999999695;2992;360;56
129.19999999999695;2992;360;56
129.29999999999694;2992;360;56
129.39999999999694;3000;360;56
129.49999999999693;3000;360;56
129.59999999999692;2992;360;56
129.69999999999692;2992;360;56
129.7999999999969;2992;360;56
129.8999999999969;3000;360;56
129.9999999999969;3000;360;40
130.0999999999969;3000;360;40
130.1999999999969;2992;360;40
130.29999999999688;2992;360;56
130.39999999999688;3000;360;56
130.49999999999687;3000;360;56
130.59999999999687;3000;360;56
130.69999999999686;3000;360;56
130.79999999999686;3000;360;56
130.89999999999685;3000;360;40
130.99999999999685;3000;360;40
131.09999999999684;3000;360;56
131.19999999999683;3000;360;56
131.29999999999683;3000;360;40
131.39999999999682;3000;360;40
131.49999999999682;3000;360;40
131.5999999999968;2992;360;40
131.6999999999968;2992;360;56
131.7999999999968;2992;360;56
131.8999999999968;3000;360;56
131.9999999999968;3000;352;56
132.09999999999678;3000;352;56
132.19999999999678;3000;352;56
132.29999999999677;3000;352;56
132.39999999999677;3000;352;56
132.49999999999676;3000;352;56
132.59999999999675;3000;360;40
132.69999999999675;3000;360;40
132.79999999999674;3000;360;40
132.89999999999674;3000;360;56
132.99999999999673;3000;360;56
133.09999999999673;3000;360;56
133.19999999999672;3000;360;56
